ID,Kidhome,Teenhome,Income,Age,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO
9671,1,1,19514.0,57,False,True,False,False,False,False,True,False,False,False,False
2256,1,1,27159.0,52,False,False,True,False,False,False,True,False,False,False,False
4279,1,1,39548.0,62,False,False,False,False,False,False,False,True,False,False,False
5371,1,0,21474.0,36,False,True,False,False,False,False,False,True,False,False,False
9240,0,1,60504.0,54,False,False,False,True,False,False,False,True,False,False,False
9460,0,0,22419.0,62,False,True,False,False,False,False,True,False,False,False,False
9504,0,0,81698.0,76,False,False,True,False,False,False,True,False,False,False,False
8692,1,1,43462.0,73,False,True,False,False,False,False,False,False,True,False,False
448,1,0,54880.0,47,False,False,False,True,False,False,False,True,False,False,False
8314,0,0,79908.0,43,False,True,False,False,False,False,True,False,False,False,False
8420,0,0,15315.0,55,False,False,False,False,False,False,True,False,False,False,False
3174,0,1,87771.0,66,False,True,False,False,False,False,False,False,True,False,False
7685,1,0,33039.0,47,False,True,False,False,False,False,True,False,False,False,False
3179,0,0,81741.0,45,False,True,False,False,False,False,False,True,False,False,False
9780,0,1,71499.0,54,False,False,True,False,False,False,False,False,True,False,False
10681,0,1,62466.0,55,False,False,False,False,False,False,True,False,False,False,False
10232,0,1,48799.0,62,False,False,False,True,False,True,False,False,False,False,False
4184,0,1,52157.0,75,False,False,False,True,False,False,False,False,True,False,False
9120,0,1,66565.0,63,False,True,False,False,False,False,False,True,False,False,False
891,1,1,29298.0,74,False,False,True,False,False,False,False,False,True,False,False
10381,0,1,47691.0,46,False,True,False,False,False,False,False,True,False,False,False
3525,1,1,38200.0,55,False,True,False,False,False,False,False,False,True,False,False
6818,0,1,44989.0,51,False,True,False,False,False,False,True,False,False,False,False
3526,1,1,38443.0,57,False,False,False,True,False,False,True,False,False,False,False
8181,1,0,38593.0,47,False,False,False,False,False,False,False,True,False,False,False
1029,0,1,64413.0,55,False,False,False,True,False,False,False,False,True,False,False
7369,1,0,36959.0,44,False,False,True,False,False,False,True,False,False,False,False
2574,0,1,61996.0,48,False,False,False,True,False,False,True,False,False,False,False
8159,1,1,51287.0,57,False,True,False,False,False,False,True,False,False,False,False
1160,1,1,13260.0,55,False,True,False,False,False,False,True,False,False,False,False
10242,1,1,47472.0,59,False,False,False,True,False,False,False,False,True,False,False
5253,1,1,54603.0,69,False,False,True,False,False,False,False,False,True,False,False
5966,1,1,45207.0,51,False,False,False,True,False,False,True,False,False,False,False
5314,0,1,40689.0,74,False,True,False,False,False,False,False,False,True,False,False
5081,1,1,47821.0,58,False,False,False,False,False,False,False,False,True,False,False
5123,0,0,27450.0,74,False,False,True,False,False,False,True,False,False,False,False
5756,1,0,39453.0,42,False,True,False,False,False,False,False,False,True,False,False
8036,1,1,26850.0,54,False,False,False,False,False,False,False,False,True,False,False
9058,0,0,79800.0,70,False,True,False,False,False,False,False,False,False,True,False
5057,0,1,61794.0,64,False,False,True,False,False,False,True,False,False,False,False
254,0,1,53863.0,70,False,True,False,False,False,False,False,False,True,False,False
4179,0,0,24221.0,66,False,True,False,False,False,False,False,False,True,False,False
3710,1,0,39684.0,41,False,False,False,True,False,False,False,True,False,False,False
7627,0,0,92163.0,50,False,False,True,False,False,False,True,False,False,False,False
4501,0,0,69882.0,60,False,False,True,False,False,False,False,True,False,False,False
6424,1,0,33178.0,48,False,True,False,False,False,False,False,False,True,False,False
3075,0,0,59973.0,53,False,False,False,True,False,False,True,False,False,False,False
4992,1,0,17459.0,50,False,False,True,False,False,False,False,False,True,False,False
5252,1,0,23910.0,56,False,True,False,False,False,True,False,False,False,False,False
7444,1,1,42169.0,56,False,False,True,False,False,False,True,False,False,False,False
6919,1,0,26224.0,47,False,False,False,False,False,False,True,False,False,False,False
3537,1,0,31089.0,44,False,True,False,False,False,False,False,False,True,False,False
10277,0,1,30081.0,64,False,True,False,False,False,False,False,True,False,False,False
2453,0,1,62807.0,65,False,True,False,False,False,False,False,False,True,False,False
7972,0,0,72906.0,70,False,True,False,False,False,False,False,True,False,False,False
895,0,2,61467.0,77,False,False,False,True,False,False,True,False,False,False,False
1177,1,1,49618.0,59,False,False,True,False,False,False,False,False,True,False,False
7141,1,0,21888.0,39,False,False,True,False,False,False,False,True,False,False,False
7232,0,1,42429.0,52,False,True,False,False,False,False,False,False,False,True,False
8477,2,1,26150.0,69,False,True,False,False,False,True,False,False,False,False,False
2457,0,1,30801.0,50,True,False,False,False,False,False,True,False,False,False,False
988,0,0,81168.0,60,False,True,False,False,False,False,True,False,False,False,False
7930,0,0,26877.0,56,False,False,True,False,False,False,False,True,False,False,False
4587,0,0,45006.0,81,False,False,True,False,False,False,False,False,False,True,False
6682,1,0,18978.0,52,True,False,False,False,False,False,True,False,False,False,False
6222,2,1,22574.0,58,False,True,False,False,False,False,True,False,False,False,False
10299,0,0,48240.0,56,False,False,False,True,False,False,False,True,False,False,False
3083,1,1,45837.0,51,False,True,False,False,False,False,True,False,False,False,False
8953,2,1,35791.0,60,False,False,True,False,False,False,False,True,False,False,False
1503,1,1,162397.0,49,False,False,False,True,False,False,False,False,True,False,False
8650,1,1,54162.0,47,False,True,False,False,False,False,False,False,False,True,False
10862,0,1,30522.0,65,False,False,True,False,False,False,True,False,False,False,False
2782,0,1,54456.0,64,False,False,False,True,False,False,True,False,False,False,False
6941,0,0,31632.0,54,False,True,False,False,False,False,False,True,False,False,False
10972,0,0,72298.0,76,False,True,False,False,False,False,False,False,False,True,False
10708,1,0,36975.0,47,False,False,False,False,False,False,False,True,False,False,False
6583,0,0,72635.0,70,False,False,False,False,False,False,True,False,False,False,False
3641,1,0,13624.0,49,False,True,False,False,False,False,True,False,False,False,False
10156,0,1,84196.0,50,False,True,False,False,False,False,False,True,False,False,False
4299,0,1,70971.0,65,False,True,False,False,False,False,False,False,True,False,False
3469,1,1,34487.0,48,False,False,False,True,False,True,False,False,False,False,False
5063,1,0,28769.0,48,False,True,False,False,False,False,False,True,False,False,False
10727,1,0,69084.0,55,False,False,False,True,False,False,True,False,False,False,False
9624,0,0,65488.0,67,False,False,False,True,False,False,False,False,True,False,False
5156,0,1,62466.0,55,False,False,False,False,False,False,True,False,False,False,False
4376,0,0,32218.0,65,False,False,False,False,False,False,False,True,False,False,False
8923,0,0,83917.0,52,False,True,False,False,False,False,False,True,False,False,False
8461,2,1,46102.0,63,False,True,False,False,False,True,False,False,False,False,False
6945,0,0,84574.0,73,False,True,False,False,False,False,False,True,False,False,False
944,0,1,56181.0,63,False,True,False,False,False,False,True,False,False,False,False
1907,0,1,63120.0,75,False,False,True,False,False,True,False,False,False,False,False
701,0,1,73691.0,54,False,True,False,False,False,False,True,False,False,False,False
3856,0,1,63381.0,65,False,True,False,False,False,False,False,False,True,False,False
4149,0,0,76140.0,77,False,False,False,True,False,False,False,False,True,False,False
2131,0,1,62859.0,66,False,False,False,True,False,True,False,False,False,False,False
2942,0,1,45906.0,61,False,True,False,False,False,False,False,True,False,False,False
1173,0,0,77632.0,78,False,False,True,False,False,False,False,False,True,False,False
4381,1,1,46463.0,54,False,False,False,True,False,False,True,False,False,False,False
4611,0,0,105471.0,55,False,True,False,False,False,False,False,False,True,False,False
3376,1,0,55282.0,55,False,False,True,False,False,True,False,False,False,False,False
4679,0,1,78710.0,48,False,False,True,False,False,False,True,False,False,False,False
10928,0,1,66886.0,67,False,True,False,False,False,False,False,False,True,False,False
4248,0,0,98777.0,65,False,False,True,False,False,False,False,True,False,False,False
6728,1,0,29103.0,40,False,True,False,False,False,False,False,False,True,False,False
6661,0,1,67445.0,51,False,True,False,False,False,False,True,False,False,False,False
4725,0,1,50616.0,75,False,False,False,True,False,False,False,False,True,False,False
3277,0,1,49431.0,70,False,True,False,False,False,True,False,False,False,False,False
5555,0,0,153924.0,50,False,True,False,False,False,True,False,False,False,False,False
2564,0,1,61278.0,72,False,True,False,False,False,False,False,False,True,False,False
946,0,0,26490.0,67,False,False,False,False,False,False,False,False,True,False,False
3867,0,1,73059.0,78,False,False,False,True,False,False,False,False,True,False,False
6940,1,2,46734.0,59,False,False,False,True,False,False,False,True,False,False,False
55,0,1,56253.0,62,False,True,False,False,False,False,False,False,True,False,False
7093,1,0,19986.0,40,False,True,False,False,False,False,True,False,False,False,False
5084,0,1,58330.0,50,False,True,False,False,False,False,False,False,False,True,False
1777,0,0,25965.0,45,True,False,False,False,False,False,True,False,False,False,False
8162,0,0,14661.0,69,False,False,True,False,False,False,False,False,True,False,False
10826,0,0,18690.0,66,False,True,False,False,False,False,True,False,False,False,False
8754,0,1,45068.0,51,False,False,False,True,False,False,False,False,True,False,False
1987,1,0,21063.0,38,True,False,False,False,False,False,False,True,False,False,False
11007,1,0,29187.0,57,False,False,False,True,False,False,True,False,False,False,False
7426,1,1,54690.0,54,False,False,False,False,False,False,True,False,False,False,False
9153,0,1,59304.0,61,False,False,False,True,False,False,True,False,False,False,False
10379,0,2,59247.0,63,False,False,True,False,False,False,False,True,False,False,False
9204,0,1,66731.0,55,False,True,False,False,False,False,False,False,False,True,False
3197,0,1,77353.0,45,False,True,False,False,False,False,True,False,False,False,False
2920,0,1,52614.0,50,False,False,False,True,False,False,False,True,False,False,False
6961,2,0,26751.0,51,False,True,False,False,False,False,True,False,False,False,False
4673,0,1,81300.0,62,False,False,False,True,False,False,True,False,False,False,False
9937,0,0,70337.0,46,False,True,False,False,False,False,False,True,False,False,False
8779,1,0,36145.0,40,False,False,False,False,False,False,True,False,False,False,False
9596,0,0,65295.0,45,False,False,False,True,False,False,False,True,False,False,False
2891,0,1,68118.0,62,False,True,False,False,False,True,False,False,False,False,False
4910,0,0,68743.0,58,False,True,False,False,False,True,False,False,False,False,False
75,0,0,41039.0,43,False,False,False,False,False,False,False,False,True,False,False
10120,0,1,38946.0,70,False,True,False,False,False,False,False,False,True,False,False
6327,0,0,65777.0,58,False,True,False,False,False,False,False,False,True,False,False
10142,0,1,66476.0,49,False,False,False,True,False,True,False,False,False,False,False
9826,0,0,86857.0,53,False,False,False,True,False,False,False,True,False,False,False
1501,0,0,160803.0,43,False,False,False,True,False,False,True,False,False,False,False
10767,0,0,77845.0,36,False,False,False,True,False,False,False,False,True,False,False
7279,0,0,69476.0,56,False,False,False,True,False,False,False,False,True,False,False
7230,0,1,50611.0,65,False,False,False,True,False,True,False,False,False,False,False
143,0,0,61209.0,55,False,True,False,False,False,False,False,True,False,False,False
450,0,1,42315.0,67,False,False,True,False,False,False,False,False,True,False,False
9316,0,0,13084.0,73,True,False,False,False,False,False,False,False,True,False,False
6379,1,1,47570.0,76,False,False,True,False,False,False,False,False,False,True,False
9239,0,2,61923.0,64,False,False,True,False,False,False,True,False,False,False,False
8315,0,0,34824.0,30,False,True,False,False,False,False,False,True,False,False,False
2868,1,1,26518.0,76,False,False,False,True,False,False,False,True,False,False,False
10888,0,0,45938.0,64,False,True,False,False,False,False,False,True,False,False,False
1277,0,0,78468.0,65,False,True,False,False,False,False,False,False,True,False,False
9977,0,1,78901.0,52,False,True,False,False,False,True,False,False,False,False,False
10196,2,0,71427.0,47,False,True,False,False,False,False,True,False,False,False,False
6384,0,1,71022.0,47,False,True,False,False,False,True,False,False,False,False,False
8029,0,0,90247.0,37,False,False,True,False,False,False,False,True,False,False,False
968,1,0,41335.0,57,False,False,True,False,False,True,False,False,False,False,False
6988,1,0,71952.0,39,False,True,False,False,False,False,True,False,False,False,False
4472,1,0,35682.0,55,False,False,False,True,False,True,False,False,False,False,False
6991,0,1,43185.0,74,False,True,False,False,False,True,False,False,False,False,False
3336,0,1,66375.0,77,False,False,False,True,False,False,False,False,True,False,False
4301,1,0,35178.0,54,False,False,True,False,False,False,True,False,False,False,False
1940,1,0,25252.0,39,False,True,False,False,False,False,True,False,False,False,False
1272,0,1,55250.0,60,False,False,True,False,False,False,False,True,False,False,False
1388,1,0,33249.0,50,False,True,False,False,False,False,False,True,False,False,False
1044,0,0,58398.0,72,False,True,False,False,False,False,False,False,True,False,False
6969,1,0,50272.0,43,False,True,False,False,False,False,False,False,True,False,False
10479,0,0,76618.0,50,False,False,False,True,False,False,True,False,False,False,False
3619,0,0,87305.0,65,False,False,False,False,False,True,False,False,False,False,False
1715,1,0,25851.0,47,False,True,False,False,False,False,False,False,True,False,False
10159,0,1,58710.0,55,False,True,False,False,False,True,False,False,False,False,False
1463,1,1,45160.0,67,False,True,False,False,False,False,False,True,False,False,False
5114,0,1,74806.0,60,False,False,True,False,False,False,True,False,False,False,False
4990,0,0,59111.0,71,False,True,False,False,False,False,True,False,False,False,False
4329,1,0,18988.0,41,False,False,False,True,False,False,True,False,False,False,False
10936,0,0,72190.0,60,False,True,False,False,False,False,True,False,False,False,False
4692,1,0,7500.0,49,False,True,False,False,False,False,True,False,False,False,False
7212,0,1,44794.0,59,False,True,False,False,False,False,True,False,False,False,False
6086,0,0,80395.0,70,False,True,False,False,False,False,True,False,False,False,False
437,0,0,75012.0,49,False,False,True,False,False,True,False,False,False,False,False
11171,2,1,56962.0,60,False,False,True,False,False,False,True,False,False,False,False
11101,0,0,89891.0,34,False,True,False,False,False,False,False,False,True,False,False
5329,1,1,35946.0,76,False,False,False,True,False,True,False,False,False,False,False
610,1,1,53593.0,72,False,False,False,True,False,False,False,False,True,False,False
9384,1,1,66373.0,47,False,True,False,False,False,False,True,False,False,False,False
5956,1,2,45072.0,77,False,False,False,True,False,True,False,False,False,False,False
10430,1,1,89694.0,52,False,True,False,False,False,True,False,False,False,False,False
7875,0,0,72025.0,76,False,True,False,False,False,False,True,False,False,False,False
7072,0,1,67432.0,52,False,True,False,False,False,False,True,False,False,False,False
6255,0,1,70545.0,73,False,False,True,False,False,False,False,False,True,False,False
6516,1,0,17487.0,36,True,False,False,False,False,False,True,False,False,False,False
5564,0,1,62882.0,56,False,True,False,False,False,False,False,False,True,False,False
5682,0,1,64108.0,72,False,False,False,True,False,False,False,True,False,False,False
7458,1,1,34941.0,69,False,False,True,False,False,False,False,False,True,False,False
5237,1,2,48767.0,75,False,False,False,True,False,False,False,True,False,False,False
7761,1,0,38702.0,47,False,False,False,False,False,False,False,False,True,False,False
5278,0,0,82224.0,61,False,True,False,False,False,False,True,False,False,False,False
3560,0,0,83844.0,73,False,True,False,False,False,False,False,False,True,False,False
7235,1,0,17003.0,50,False,False,False,False,False,False,True,False,False,False,False
10548,0,0,71163.0,30,False,True,False,False,False,False,False,True,False,False,False
2281,1,0,33697.0,55,False,True,False,False,False,False,False,True,False,False,False
4073,0,0,63564.0,71,False,False,False,False,False,False,True,False,False,False,False
6974,0,0,83443.0,53,False,False,False,True,False,False,False,False,True,False,False
7938,0,1,51518.0,67,False,False,False,True,False,False,False,False,True,False,False
7094,0,1,58330.0,50,False,True,False,False,False,False,False,False,False,True,False
3667,0,0,80952.0,56,False,True,False,False,False,False,True,False,False,False,False
7723,0,0,75507.0,46,False,True,False,False,False,False,False,False,True,False,False
3870,0,0,63855.0,47,False,False,False,False,False,False,False,False,True,False,False
4012,0,1,62220.0,53,False,False,False,True,False,False,False,False,True,False,False
5909,0,1,58512.0,61,False,True,False,False,False,False,True,False,False,False,False
10470,1,0,40662.0,46,False,False,True,False,False,False,True,False,False,False,False
6488,0,1,38829.0,66,False,False,False,True,False,False,True,False,False,False,False
10270,1,0,35523.0,44,False,False,False,False,False,False,True,False,False,False,False
6887,1,1,79146.0,58,False,True,False,False,False,False,False,True,False,False,False
6406,0,0,78285.0,37,False,False,True,False,False,False,True,False,False,False,False
7573,1,0,31626.0,47,False,False,False,True,False,False,False,True,False,False,False
4508,0,0,75127.0,73,False,True,False,False,False,False,False,True,False,False,False
221,0,1,48726.0,70,False,True,False,False,False,False,True,False,False,False,False
5331,0,0,74985.0,48,False,True,False,False,False,False,True,False,False,False,False
1911,0,0,67430.0,38,False,True,False,False,False,False,False,False,True,False,False
20,0,1,46891.0,60,False,False,False,False,False,False,True,False,False,False,False
8786,0,1,62058.0,69,False,False,True,False,False,False,True,False,False,False,False
10582,0,1,72063.0,46,False,True,False,False,False,False,True,False,False,False,False
1915,0,0,78939.0,74,False,False,False,True,False,False,True,False,False,False,False
8897,1,1,42720.0,60,False,True,False,False,False,False,False,True,False,False,False
2371,1,1,33622.0,53,False,True,False,False,False,False,True,False,False,False,False
4303,0,1,6835.0,68,False,False,False,True,False,False,False,False,True,False,False
6825,1,1,41452.0,72,False,True,False,False,False,False,False,False,True,False,False
1072,0,1,40760.0,60,False,False,False,True,False,False,False,True,False,False,False
4964,0,0,74250.0,67,False,False,False,True,False,False,False,False,True,False,False
2461,1,1,51124.0,70,False,False,True,False,False,False,False,True,False,False,False
10736,0,1,72258.0,54,False,True,False,False,False,False,False,True,False,False,False
3194,0,0,71466.0,51,False,False,False,True,False,False,False,True,False,False,False
10839,1,1,36283.0,49,False,True,False,False,False,False,False,False,True,False,False
49,1,0,20587.0,55,False,True,False,False,False,False,False,True,False,False,False
4290,1,0,30467.0,53,False,True,False,False,False,False,True,False,False,False,False
10219,1,0,31590.0,53,False,True,False,False,False,False,False,False,True,False,False
4211,1,0,20425.0,39,True,False,False,False,False,False,True,False,False,False,False
1135,1,1,17144.0,65,False,False,True,False,False,False,False,False,True,False,False
6299,0,1,42564.0,57,False,False,False,True,False,True,False,False,False,False,False
10846,1,0,43783.0,47,False,False,True,False,False,False,True,False,False,False,False
347,0,1,40780.0,49,False,True,False,False,False,True,False,False,False,False,False
6543,0,0,62847.0,80,False,False,True,False,False,False,False,False,True,False,False
10446,0,0,82017.0,68,False,False,False,True,False,False,True,False,False,False,False
3479,0,0,16813.0,75,False,True,False,False,False,False,False,True,False,False,False
11075,1,1,51267.0,47,False,True,False,False,False,False,True,False,False,False,False
4442,0,1,46524.0,64,False,True,False,False,False,False,False,True,False,False,False
199,0,0,45183.0,63,False,False,True,False,False,False,False,True,False,False,False
6722,0,1,70421.0,71,False,False,False,True,False,False,True,False,False,False,False
796,0,1,60161.0,60,False,False,False,False,False,True,False,False,False,False,False
3749,0,0,73926.0,52,False,True,False,False,False,False,False,False,True,False,False
8523,1,0,19329.0,57,False,True,False,False,False,False,True,False,False,False,False
310,0,1,61872.0,55,False,False,True,False,False,False,True,False,False,False,False
8629,1,1,46984.0,69,False,True,False,False,False,False,False,False,False,True,False
236,1,1,34838.0,74,False,True,False,False,False,False,True,False,False,False,False
9930,0,0,82716.0,81,False,False,False,True,False,False,False,True,False,False,False
3483,0,0,48192.0,67,False,True,False,False,False,False,True,False,False,False,False
4599,0,2,49681.0,49,False,False,True,False,False,False,True,False,False,False,False
7326,0,1,56850.0,54,False,False,True,False,False,False,True,False,False,False,False
7352,0,1,55267.0,68,False,True,False,False,False,False,True,False,False,False,False
2350,1,1,59666.0,53,False,True,False,False,False,False,True,False,False,False,False
9145,0,1,72504.0,53,False,True,False,False,False,False,False,True,False,False,False
2964,0,0,26872.0,44,False,True,False,False,False,False,True,False,False,False,False
5585,1,0,21359.0,53,False,True,False,False,False,False,False,True,False,False,False
9687,0,0,73170.0,50,False,True,False,False,False,False,False,True,False,False,False
3732,0,1,52750.0,70,False,False,True,False,False,False,True,False,False,False,False
6303,0,0,91820.0,39,False,False,False,True,False,False,False,False,True,False,False
11176,0,1,65968.0,55,False,False,False,True,False,False,False,False,True,False,False
2986,1,1,30772.0,49,False,True,False,False,False,False,True,False,False,False,False
7462,0,0,22507.0,71,False,True,False,False,False,False,False,True,False,False,False
3900,0,1,65685.0,53,False,True,False,False,False,False,True,False,False,False,False
7034,1,0,25804.0,47,False,False,False,False,False,False,True,False,False,False,False
9493,0,0,76412.0,45,False,False,False,True,False,False,False,True,False,False,False
1143,1,0,22063.0,53,False,True,False,False,False,False,True,False,False,False,False
1,0,0,57091.0,64,False,True,False,False,False,False,False,True,False,False,False
3855,0,0,22419.0,62,False,True,False,False,False,False,True,False,False,False,False
5536,0,1,87771.0,66,False,True,False,False,False,False,False,False,True,False,False
5989,0,1,78353.0,66,False,False,False,False,False,True,False,False,False,False,False
9499,1,2,93404.0,71,False,True,False,False,False,False,True,False,False,False,False
6768,1,2,37859.0,63,False,True,False,False,False,True,False,False,False,False,False
2150,0,1,80995.0,67,False,False,False,True,False,False,False,False,False,True,False
6646,1,0,16529.0,41,False,True,False,False,False,False,False,False,True,False,False
4887,1,1,55412.0,49,False,False,False,True,False,True,False,False,False,False,False
8560,0,0,48789.0,33,False,True,False,False,False,False,False,True,False,False,False
3321,0,2,56575.0,58,False,False,False,True,False,False,False,False,True,False,False
11003,1,0,25130.0,45,False,False,False,False,False,False,False,False,True,False,False
10402,1,1,35441.0,58,False,True,False,False,False,False,True,False,False,False,False
9904,0,1,71391.0,69,False,True,False,False,False,False,True,False,False,False,False
6141,1,0,49494.0,53,False,False,True,False,False,False,False,True,False,False,False
5687,0,0,81702.0,45,False,True,False,False,False,True,False,False,False,False,False
10856,0,1,45889.0,45,False,False,False,False,False,False,False,True,False,False,False
5121,0,1,56628.0,48,False,True,False,False,False,False,False,True,False,False,False
4186,1,1,34026.0,75,False,True,False,False,False,False,False,False,True,False,False
368,0,1,40049.0,51,False,True,False,False,False,False,True,False,False,False,False
3312,1,0,34176.0,37,False,True,False,False,False,False,False,True,False,False,False
11121,1,0,19419.0,44,False,True,False,False,False,False,True,False,False,False,False
5332,0,0,82504.0,65,False,False,False,False,False,False,True,False,False,False,False
5848,0,0,81205.0,55,False,True,False,False,False,False,False,False,True,False,False
10343,0,0,61618.0,34,False,False,False,False,False,False,False,True,False,False,False
5935,0,1,55284.0,69,False,False,True,False,False,False,False,True,False,False,False
2895,0,1,49980.0,62,False,True,False,False,False,False,False,True,False,False,False
10262,2,0,15072.0,45,False,True,False,False,False,False,True,False,False,False,False
7848,0,1,49166.0,51,False,True,False,False,False,False,False,True,False,False,False
9477,0,1,65324.0,71,False,False,False,True,False,False,True,False,False,False,False
4856,0,0,82347.0,68,False,False,False,False,False,False,True,False,False,False,False
7186,1,1,30843.0,59,False,False,False,True,False,False,False,False,True,False,False
5794,0,1,46374.0,51,False,False,False,True,False,False,True,False,False,False,False
1456,0,1,60474.0,46,False,True,False,False,False,False,False,True,False,False,False
4877,0,1,38576.0,52,False,False,True,False,False,False,True,False,False,False,False
425,2,0,55357.0,40,False,True,False,False,False,False,True,False,False,False,False
3007,1,1,37758.0,59,False,True,False,False,False,False,False,False,True,False,False
1031,0,0,85710.0,36,False,False,False,False,False,False,True,False,False,False,False
4297,1,0,23228.0,56,False,True,False,False,False,False,False,False,True,False,False
807,1,1,44602.0,56,False,False,True,False,False,False,False,False,True,False,False
9553,0,0,7500.0,38,False,True,False,False,False,False,True,False,False,False,False
4271,1,0,38683.0,36,False,False,False,False,False,False,False,False,True,False,False
4120,1,0,49514.0,50,False,False,False,False,False,False,False,True,False,False,False
2036,0,1,57906.0,52,False,False,False,True,False,False,False,False,True,False,False
115,0,1,43456.0,59,False,False,True,False,False,False,False,True,False,False,False
4259,2,0,19485.0,39,False,False,True,False,False,False,False,True,False,False,False
8687,0,1,53172.0,47,False,True,False,False,False,False,False,False,True,False,False
2447,1,0,30545.0,46,False,True,False,False,False,False,False,False,True,False,False
10140,0,0,70123.0,42,False,False,False,True,False,False,False,False,True,False,False
9353,0,1,62450.0,66,False,True,False,False,False,False,False,True,False,False,False
3623,1,0,21675.0,49,False,True,False,False,False,False,False,False,True,False,False
738,1,1,42395.0,44,False,False,False,False,False,False,False,True,False,False,False
7631,1,0,61346.0,47,False,False,True,False,False,False,False,False,True,False,False
4789,0,0,80812.0,72,False,True,False,False,False,False,False,False,True,False,False
773,1,1,42835.0,54,False,False,True,False,False,True,False,False,False,False,False
10602,1,0,39922.0,42,False,True,False,False,False,False,True,False,False,False,False
1446,0,0,86424.0,69,False,False,True,False,False,False,False,True,False,False,False
3270,1,0,17117.0,47,False,False,False,False,False,False,False,False,True,False,False
8443,1,0,24762.0,53,False,True,False,False,False,False,False,True,False,False,False
9653,0,1,35797.0,50,False,True,False,False,False,False,True,False,False,False,False
8916,2,0,36627.0,50,False,True,False,False,False,True,False,False,False,False,False
8017,1,1,51111.0,44,False,False,False,False,False,False,True,False,False,False,False
5830,0,0,86857.0,53,False,False,False,True,False,False,False,True,False,False,False
4597,0,0,82072.0,55,False,False,False,True,False,False,False,False,True,False,False
7023,2,1,46231.0,72,False,False,False,True,False,False,False,True,False,False,False
8086,1,1,42243.0,66,False,True,False,False,False,False,True,False,False,False,False
8825,1,1,51195.0,63,False,True,False,False,False,False,False,False,True,False,False
2930,0,0,68092.0,47,False,False,True,False,False,False,False,True,False,False,False
1928,1,0,31814.0,52,False,True,False,False,False,False,True,False,False,False,False
7108,1,1,51390.0,60,False,False,True,False,False,False,False,False,False,True,False
10925,0,0,76630.0,42,False,True,False,False,False,False,True,False,False,False,False
9960,1,0,26868.0,34,True,False,False,False,False,False,False,True,False,False,False
8800,0,0,48948.0,82,False,False,False,True,False,True,False,False,False,False,False
9224,0,1,55260.0,53,False,False,False,True,False,False,False,True,False,False,False
5519,0,1,64090.0,69,False,True,False,False,False,False,False,False,True,False,False
5046,0,1,78331.0,67,False,True,False,False,False,True,False,False,False,False,False
7037,1,0,37087.0,51,False,False,False,True,False,False,True,False,False,False,False
905,1,0,21846.0,39,False,True,False,False,False,True,False,False,False,False,False
8624,0,0,81320.0,67,False,True,False,False,False,False,True,False,False,False,False
8945,0,1,54137.0,55,False,True,False,False,False,True,False,False,False,False,False
6445,0,0,66825.0,58,False,True,False,False,False,False,False,False,True,False,False
2727,0,0,57100.0,52,False,True,False,False,False,False,False,False,True,False,False
6404,1,2,58917.0,56,False,True,False,False,False,False,False,False,True,False,False
11074,0,0,85072.0,48,False,True,False,False,False,False,False,True,False,False,False
10150,0,0,86429.0,64,False,True,False,False,False,False,False,True,False,False,False
1968,1,0,45684.0,54,False,True,False,False,False,False,False,False,False,True,False
6534,1,0,47889.0,51,False,True,False,False,False,False,False,False,True,False,False
9485,0,0,45921.0,39,False,False,False,True,False,False,True,False,False,False,False
7053,0,0,78420.0,59,False,False,False,True,False,False,False,True,False,False,False
4654,0,0,75114.0,33,False,True,False,False,False,False,False,False,True,False,False
9760,0,1,52278.0,62,False,False,False,True,False,False,False,False,False,True,False
1048,1,0,35641.0,53,False,False,True,False,False,False,True,False,False,False,False
10619,0,0,95529.0,31,False,True,False,False,False,False,False,True,False,False,False
9308,0,0,62820.0,71,False,True,False,False,False,False,True,False,False,False,False
10505,0,0,73113.0,65,False,False,True,False,False,False,False,False,True,False,False
8362,0,0,84169.0,43,False,False,False,True,False,False,True,False,False,False,False
2625,0,1,42607.0,71,False,False,False,False,False,False,False,True,False,False,False
4637,0,0,74637.0,71,False,False,False,True,False,False,False,True,False,False,False
9972,1,1,46015.0,70,False,False,False,True,False,False,False,False,True,False,False
4483,0,0,72354.0,32,False,True,False,False,False,False,False,True,False,False,False
4487,1,0,39858.0,56,False,False,True,False,False,False,False,True,False,False,False
4988,1,1,34469.0,77,False,False,False,True,False,False,True,False,False,False,False
8931,1,0,83033.0,39,False,True,False,False,False,False,False,False,True,False,False
5871,0,0,24401.0,46,False,False,True,False,False,False,False,False,True,False,False
2008,0,0,77583.0,47,False,True,False,False,False,False,True,False,False,False,False
3139,0,0,74116.0,43,False,False,False,False,False,False,False,True,False,False,False
10037,0,0,74293.0,32,False,True,False,False,False,False,False,True,False,False,False
10673,0,1,68397.0,49,False,False,False,True,False,False,True,False,False,False,False
5303,0,0,79632.0,51,False,False,False,True,False,False,False,False,True,False,False
538,1,0,46107.0,36,False,True,False,False,False,False,False,True,False,False,False
7922,0,1,64950.0,74,False,False,False,True,False,False,False,True,False,False,False
5692,1,0,25443.0,36,True,False,False,False,False,False,True,False,False,False,False
